year,id_birth,resultado_emb,count,mpio_name
2009,05107,DEFUNCION_FETAL,3,BRICEÑO
2009,05113,DEFUNCION_FETAL,8,BURITICÁ
2009,05120,DEFUNCION_FETAL,6,CÁCERES
2009,05125,DEFUNCION_FETAL,11,CAICEDO
2009,05129,DEFUNCION_FETAL,506,CALDAS
2009,05134,DEFUNCION_FETAL,1,CAMPAMENTO
2009,05138,DEFUNCION_FETAL,5,CAÑASGORDAS
2009,05147,DEFUNCION_FETAL,7,CAREPA
2009,05148,DEFUNCION_FETAL,2,EL CARMEN DE VIBORAL
2009,05154,DEFUNCION_FETAL,46,CAUCASIA
2009,05172,DEFUNCION_FETAL,22,CHIGORODÓ
2009,05197,DEFUNCION_FETAL,1,COCORNÁ
2009,52001,DEFUNCION_FETAL,531,PASTO
2009,52022,DEFUNCION_FETAL,1,ALDANA
2009,52079,DEFUNCION_FETAL,13,BARBACOAS
2009,52083,DEFUNCION_FETAL,1,BELÉN
2009,05209,DEFUNCION_FETAL,5,CONCORDIA
2009,05212,DEFUNCION_FETAL,1,COPACABANA
2009,52203,DEFUNCION_FETAL,1,COLÓN
2009,52207,DEFUNCION_FETAL,1,CONSACÁ
2009,52215,DEFUNCION_FETAL,1,CÓRDOBA
2009,52224,DEFUNCION_FETAL,3,CUASPUD CARLOSAMA
2009,52227,DEFUNCION_FETAL,4,CUMBAL
2009,52233,DEFUNCION_FETAL,2,CUMBITARA
2009,52240,DEFUNCION_FETAL,3,CHACHAGÜÍ
2009,52250,DEFUNCION_FETAL,7,EL CHARCO
2009,52256,DEFUNCION_FETAL,1,EL ROSARIO
2009,52258,DEFUNCION_FETAL,2,EL TABLÓN DE GÓMEZ
2009,52260,DEFUNCION_FETAL,1,EL TAMBO
2009,52317,DEFUNCION_FETAL,2,GUACHUCAL
2009,05234,DEFUNCION_FETAL,14,DABEIBA
2009,52352,DEFUNCION_FETAL,1,ILES
2009,52354,DEFUNCION_FETAL,1,IMUÉS
2009,52356,DEFUNCION_FETAL,131,IPIALES
2009,05237,DEFUNCION_FETAL,1,DONMATÍAS
2009,52381,DEFUNCION_FETAL,2,LA FLORIDA
2009,52390,DEFUNCION_FETAL,2,LA TOLA
2009,52399,DEFUNCION_FETAL,8,LA UNIÓN
2009,05240,DEFUNCION_FETAL,4,EBÉJICO
2009,52405,DEFUNCION_FETAL,1,LEIVA
2009,52411,DEFUNCION_FETAL,1,LINARES
2009,52418,DEFUNCION_FETAL,1,LOS ANDES
2009,52473,DEFUNCION_FETAL,5,MOSQUERA
2009,52480,DEFUNCION_FETAL,1,NARIÑO
2009,52490,DEFUNCION_FETAL,5,OLAYA HERRERA
2009,05250,DEFUNCION_FETAL,5,EL BAGRE
2009,52520,DEFUNCION_FETAL,4,FRANCISCO PIZARRO
2009,52540,DEFUNCION_FETAL,1,POLICARPA
2009,52560,DEFUNCION_FETAL,2,POTOSÍ
2009,52565,DEFUNCION_FETAL,1,PROVIDENCIA
2009,52573,DEFUNCION_FETAL,2,PUERRES
2009,52612,DEFUNCION_FETAL,4,RICAURTE
2009,52621,DEFUNCION_FETAL,4,ROBERTO PAYÁN
2009,05266,DEFUNCION_FETAL,175,ENVIGADO
2009,52678,DEFUNCION_FETAL,7,SAMANIEGO
2009,52685,DEFUNCION_FETAL,2,SAN BERNARDO
2009,52699,DEFUNCION_FETAL,1,SANTACRUZ
2009,05282,DEFUNCION_FETAL,4,FREDONIA
2009,52835,DEFUNCION_FETAL,26,SAN ANDRÉS DE TUMACO
2009,52838,DEFUNCION_FETAL,4,TÚQUERRES
2009,05284,DEFUNCION_FETAL,13,FRONTINO
2009,52885,DEFUNCION_FETAL,1,YACUANQUER
2009,05306,DEFUNCION_FETAL,5,GIRALDO
2009,05308,DEFUNCION_FETAL,1,GIRARDOTA
2009,05313,DEFUNCION_FETAL,1,GRANADA
2009,05318,DEFUNCION_FETAL,1,GUARNE
2009,05347,DEFUNCION_FETAL,1,HELICONIA
2009,05360,DEFUNCION_FETAL,347,ITAGÜÍ
2009,05361,DEFUNCION_FETAL,3,ITUANGO
2009,05364,DEFUNCION_FETAL,1,JARDÍN
2009,05368,DEFUNCION_FETAL,1,JERICÓ
2009,05376,DEFUNCION_FETAL,6,LA CEJA
2009,05380,DEFUNCION_FETAL,6,LA ESTRELLA
2009,05390,DEFUNCION_FETAL,1,LA PINTADA
2009,05400,DEFUNCION_FETAL,3,LA UNIÓN
2009,54001,DEFUNCION_FETAL,215,SAN JOSÉ DE CÚCUTA
2009,54051,DEFUNCION_FETAL,1,ARBOLEDAS
2009,05411,DEFUNCION_FETAL,6,LIBORINA
2009,54128,DEFUNCION_FETAL,2,CÁCHIRA
2009,54174,DEFUNCION_FETAL,2,CHITAGÁ
2009,54239,DEFUNCION_FETAL,1,DURANIA
2009,54245,DEFUNCION_FETAL,1,EL CARMEN
2009,54250,DEFUNCION_FETAL,1,EL TARRA
2009,54261,DEFUNCION_FETAL,1,EL ZULIA
2009,54313,DEFUNCION_FETAL,1,GRAMALOTE
2009,54344,DEFUNCION_FETAL,1,HACARÍ
2009,54385,DEFUNCION_FETAL,1,LA ESPERANZA
2009,05440,DEFUNCION_FETAL,3,MARINILLA
2009,54405,DEFUNCION_FETAL,2,LOS PATIOS
2009,54498,DEFUNCION_FETAL,18,OCAÑA
2009,54518,DEFUNCION_FETAL,6,PAMPLONA
2009,54553,DEFUNCION_FETAL,1,PUERTO SANTANDER
2009,05467,DEFUNCION_FETAL,1,MONTEBELLO
2009,54720,DEFUNCION_FETAL,4,SARDINATA
2009,54743,DEFUNCION_FETAL,1,SILOS
2009,05475,DEFUNCION_FETAL,3,MURINDÓ
2009,05480,DEFUNCION_FETAL,2,MUTATÁ
2009,54800,DEFUNCION_FETAL,1,TEORAMA
2009,54810,DEFUNCION_FETAL,6,TIBÚ
2009,54820,DEFUNCION_FETAL,1,TOLEDO
2009,05483,DEFUNCION_FETAL,2,NARIÑO
2009,54871,DEFUNCION_FETAL,1,VILLA CARO
2009,54874,DEFUNCION_FETAL,1,VILLA DEL ROSARIO
2009,05490,DEFUNCION_FETAL,15,NECOCLÍ
2009,05495,DEFUNCION_FETAL,3,NECHÍ
2009,05501,DEFUNCION_FETAL,2,OLAYA
2009,05543,DEFUNCION_FETAL,11,PEQUE
2009,05576,DEFUNCION_FETAL,3,PUEBLORRICO
2009,05579,DEFUNCION_FETAL,106,PUERTO BERRÍO
2009,05591,DEFUNCION_FETAL,2,PUERTO TRIUNFO
2009,05604,DEFUNCION_FETAL,2,REMEDIOS
2009,05607,DEFUNCION_FETAL,1,RETIRO
2009,05615,DEFUNCION_FETAL,64,RIONEGRO
2009,05628,DEFUNCION_FETAL,8,SABANALARGA
2009,05631,DEFUNCION_FETAL,8,SABANETA
2009,05642,DEFUNCION_FETAL,4,SALGAR
2009,05649,DEFUNCION_FETAL,1,SAN CARLOS
2009,05656,DEFUNCION_FETAL,5,SAN JERÓNIMO
2009,05660,DEFUNCION_FETAL,3,SAN LUIS
2009,05664,DEFUNCION_FETAL,3,SAN PEDRO DE LOS MILAGROS
2009,05665,DEFUNCION_FETAL,3,SAN PEDRO DE URABÁ
2009,05670,DEFUNCION_FETAL,4,SAN ROQUE
2009,05679,DEFUNCION_FETAL,6,SANTA BÁRBARA
2009,05686,DEFUNCION_FETAL,5,SANTA ROSA DE OSOS
2009,05697,DEFUNCION_FETAL,4,EL SANTUARIO
2009,05736,DEFUNCION_FETAL,2,SEGOVIA
2009,05756,DEFUNCION_FETAL,4,SONSÓN
2009,05761,DEFUNCION_FETAL,11,SOPETRÁN
2009,05789,DEFUNCION_FETAL,2,TÁMESIS
2009,05790,DEFUNCION_FETAL,3,TARAZÁ
2009,05809,DEFUNCION_FETAL,2,TITIRIBÍ
2009,05837,DEFUNCION_FETAL,104,TURBO
2009,05842,DEFUNCION_FETAL,9,URAMITA
2009,05854,DEFUNCION_FETAL,4,VALDIVIA
2009,05856,DEFUNCION_FETAL,1,VALPARAÍSO
2009,05861,DEFUNCION_FETAL,1,VENECIA
2009,05873,DEFUNCION_FETAL,1,VIGÍA DEL FUERTE
2009,05887,DEFUNCION_FETAL,11,YARUMAL
2009,05890,DEFUNCION_FETAL,23,YOLOMBÓ
2009,05895,DEFUNCION_FETAL,6,ZARAGOZA
2009,63001,DEFUNCION_FETAL,397,ARMENIA
2009,63111,DEFUNCION_FETAL,1,BUENAVISTA
2009,63130,DEFUNCION_FETAL,194,CALARCÁ
2009,63190,DEFUNCION_FETAL,2,CIRCASIA
2009,63272,DEFUNCION_FETAL,1,FILANDIA
2009,63302,DEFUNCION_FETAL,1,GÉNOVA
2009,63401,DEFUNCION_FETAL,11,LA TEBAIDA
2009,63470,DEFUNCION_FETAL,8,MONTENEGRO
2009,63548,DEFUNCION_FETAL,1,PIJAO
2009,63594,DEFUNCION_FETAL,8,QUIMBAYA
2009,63690,DEFUNCION_FETAL,1,SALENTO
2009,66001,DEFUNCION_FETAL,377,PEREIRA
2009,66088,DEFUNCION_FETAL,1,BELÉN DE UMBRÍA
2009,66170,DEFUNCION_FETAL,39,DOSQUEBRADAS
2009,66318,DEFUNCION_FETAL,1,GUÁTICA
2009,66383,DEFUNCION_FETAL,1,LA CELIA
2009,66400,DEFUNCION_FETAL,3,LA VIRGINIA
2009,66440,DEFUNCION_FETAL,3,MARSELLA
2009,66456,DEFUNCION_FETAL,1,MISTRATÓ
2009,66572,DEFUNCION_FETAL,5,PUEBLO RICO
2009,66594,DEFUNCION_FETAL,1,QUINCHÍA
2009,66682,DEFUNCION_FETAL,5,SANTA ROSA DE CABAL
2009,68001,DEFUNCION_FETAL,227,BUCARAMANGA
2009,68051,DEFUNCION_FETAL,1,ARATOCA
2009,68079,DEFUNCION_FETAL,1,BARICHARA
2009,68081,DEFUNCION_FETAL,43,BARRANCABERMEJA
2009,68092,DEFUNCION_FETAL,1,BETULIA
2009,68167,DEFUNCION_FETAL,1,CHARALÁ
2009,68207,DEFUNCION_FETAL,1,CONCEPCIÓN
2009,68235,DEFUNCION_FETAL,1,EL CARMEN DE CHUCURI
2009,68255,DEFUNCION_FETAL,1,EL PLAYÓN
2009,68276,DEFUNCION_FETAL,77,FLORIDABLANCA
2009,68298,DEFUNCION_FETAL,2,GÁMBITA
2009,68307,DEFUNCION_FETAL,8,GIRÓN
2009,68406,DEFUNCION_FETAL,1,LEBRIJA
2009,68418,DEFUNCION_FETAL,1,LOS SANTOS
2009,68432,DEFUNCION_FETAL,5,MÁLAGA
2009,68464,DEFUNCION_FETAL,2,MOGOTES
2009,68500,DEFUNCION_FETAL,2,OIBA
2009,68547,DEFUNCION_FETAL,8,PIEDECUESTA
2009,68572,DEFUNCION_FETAL,1,PUENTE NACIONAL
2009,68615,DEFUNCION_FETAL,1,RIONEGRO
2009,68669,DEFUNCION_FETAL,1,SAN ANDRÉS
2009,68679,DEFUNCION_FETAL,12,SAN GIL
2009,68689,DEFUNCION_FETAL,2,SAN VICENTE DE CHUCURÍ
2009,68720,DEFUNCION_FETAL,2,SANTA HELENA DEL OPÓN
2009,68861,DEFUNCION_FETAL,3,VÉLEZ
2009,70001,DEFUNCION_FETAL,794,SINCELEJO
2009,70215,DEFUNCION_FETAL,28,COROZAL
2009,70221,DEFUNCION_FETAL,1,COVEÑAS
2009,70235,DEFUNCION_FETAL,1,GALERAS
2009,70265,DEFUNCION_FETAL,1,GUARANDA
2009,70418,DEFUNCION_FETAL,2,LOS PALMITOS
2009,70508,DEFUNCION_FETAL,3,OVEJAS
2009,70670,DEFUNCION_FETAL,2,SAMPUÉS
2009,70678,DEFUNCION_FETAL,1,SAN BENITO ABAD
2009,70708,DEFUNCION_FETAL,18,SAN MARCOS
2009,70713,DEFUNCION_FETAL,10,SAN ONOFRE
2009,70820,DEFUNCION_FETAL,2,SANTIAGO DE TOLÚ
2009,70823,DEFUNCION_FETAL,2,SAN JOSÉ DE TOLUVIEJO
2009,73001,DEFUNCION_FETAL,892,IBAGUÉ
2009,73024,DEFUNCION_FETAL,1,ALPUJARRA
2009,73026,DEFUNCION_FETAL,6,ALVARADO
2009,73030,DEFUNCION_FETAL,10,AMBALEMA
2009,73043,DEFUNCION_FETAL,5,ANZOÁTEGUI
2009,73055,DEFUNCION_FETAL,20,ARMERO
2009,73067,DEFUNCION_FETAL,4,ATACO
2009,73124,DEFUNCION_FETAL,2,CAJAMARCA
2009,73152,DEFUNCION_FETAL,5,CASABIANCA
2009,73168,DEFUNCION_FETAL,21,CHAPARRAL
2009,73217,DEFUNCION_FETAL,2,COYAIMA
2009,73226,DEFUNCION_FETAL,2,CUNDAY
2009,73236,DEFUNCION_FETAL,2,DOLORES
2009,73268,DEFUNCION_FETAL,409,ESPINAL
2009,73270,DEFUNCION_FETAL,9,FALAN
2009,73283,DEFUNCION_FETAL,33,FRESNO
2009,73319,DEFUNCION_FETAL,4,GUAMO
2009,73347,DEFUNCION_FETAL,4,HERVEO
2009,73349,DEFUNCION_FETAL,35,HONDA
2009,73352,DEFUNCION_FETAL,1,ICONONZO
2009,73408,DEFUNCION_FETAL,73,LÉRIDA
2009,73411,DEFUNCION_FETAL,108,LÍBANO
2009,73443,DEFUNCION_FETAL,36,SAN SEBASTIÁN DE MARIQUITA
2009,73449,DEFUNCION_FETAL,4,MELGAR
2009,73461,DEFUNCION_FETAL,2,MURILLO
2009,73483,DEFUNCION_FETAL,3,NATAGAIMA
2009,73504,DEFUNCION_FETAL,5,ORTEGA
2009,73520,DEFUNCION_FETAL,8,PALOCABILDO
2009,73547,DEFUNCION_FETAL,1,PIEDRAS
2009,73555,DEFUNCION_FETAL,3,PLANADAS
2009,73563,DEFUNCION_FETAL,1,PRADO
2009,73585,DEFUNCION_FETAL,5,PURIFICACIÓN
2009,73616,DEFUNCION_FETAL,5,RIOBLANCO
2009,73622,DEFUNCION_FETAL,1,RONCESVALLES
2009,73624,DEFUNCION_FETAL,2,ROVIRA
2009,73671,DEFUNCION_FETAL,1,SALDAÑA
2009,73675,DEFUNCION_FETAL,1,SAN ANTONIO
2009,73678,DEFUNCION_FETAL,1,SAN LUIS
2009,73686,DEFUNCION_FETAL,4,SANTA ISABEL
2009,73861,DEFUNCION_FETAL,17,VENADILLO
2009,73870,DEFUNCION_FETAL,8,VILLAHERMOSA
2009,73873,DEFUNCION_FETAL,1,VILLARRICA
2009,76001,DEFUNCION_FETAL,706,CALI
2009,76020,DEFUNCION_FETAL,3,ALCALÁ
2009,76041,DEFUNCION_FETAL,5,ANSERMANUEVO
2009,76054,DEFUNCION_FETAL,3,ARGELIA
2009,76100,DEFUNCION_FETAL,2,BOLÍVAR
2009,76109,DEFUNCION_FETAL,68,BUENAVENTURA
2009,76111,DEFUNCION_FETAL,26,GUADALAJARA DE BUGA
2009,76113,DEFUNCION_FETAL,1,BUGALAGRANDE
2009,76122,DEFUNCION_FETAL,2,CAICEDONIA
2009,76126,DEFUNCION_FETAL,1,CALIMA
2009,76130,DEFUNCION_FETAL,3,CANDELARIA
2009,76147,DEFUNCION_FETAL,83,CARTAGO
2009,76233,DEFUNCION_FETAL,3,DAGUA
2009,76243,DEFUNCION_FETAL,2,EL ÁGUILA
2009,76246,DEFUNCION_FETAL,2,EL CAIRO
2009,76248,DEFUNCION_FETAL,2,EL CERRITO
2009,76306,DEFUNCION_FETAL,1,GINEBRA
2009,76318,DEFUNCION_FETAL,2,GUACARÍ
2009,76364,DEFUNCION_FETAL,2,JAMUNDÍ
2009,76400,DEFUNCION_FETAL,10,LA UNIÓN
2009,76497,DEFUNCION_FETAL,4,OBANDO
2009,76520,DEFUNCION_FETAL,536,PALMIRA
2009,76563,DEFUNCION_FETAL,2,PRADERA
2009,76606,DEFUNCION_FETAL,1,RESTREPO
2009,76622,DEFUNCION_FETAL,114,ROLDANILLO
2009,76670,DEFUNCION_FETAL,1,SAN PEDRO
2009,76736,DEFUNCION_FETAL,2,SEVILLA
2009,76823,DEFUNCION_FETAL,3,TORO
2009,76828,DEFUNCION_FETAL,1,TRUJILLO
2009,76834,DEFUNCION_FETAL,18,TULUÁ
2009,76845,DEFUNCION_FETAL,1,ULLOA
2009,76895,DEFUNCION_FETAL,5,ZARZAL
2009,08001,DEFUNCION_FETAL,235,BARRANQUILLA
2009,08078,DEFUNCION_FETAL,5,BARANOA
2009,81001,DEFUNCION_FETAL,317,ARAUCA
2009,81065,DEFUNCION_FETAL,7,ARAUQUITA
2009,81220,DEFUNCION_FETAL,2,CRAVO NORTE
2009,81300,DEFUNCION_FETAL,3,FORTUL
2009,08137,DEFUNCION_FETAL,1,CAMPO DE LA CRUZ
2009,81736,DEFUNCION_FETAL,329,SARAVENA
2009,81794,DEFUNCION_FETAL,7,TAME
2009,08296,DEFUNCION_FETAL,1,GALAPA
2009,08372,DEFUNCION_FETAL,2,JUAN DE ACOSTA
2009,08433,DEFUNCION_FETAL,3,MALAMBO
2009,08436,DEFUNCION_FETAL,2,MANATÍ
2009,85001,DEFUNCION_FETAL,33,YOPAL
2009,85010,DEFUNCION_FETAL,1,AGUAZUL
2009,85125,DEFUNCION_FETAL,1,HATO COROZAL
2009,85162,DEFUNCION_FETAL,3,MONTERREY
2009,08520,DEFUNCION_FETAL,1,PALMAR DE VARELA
2009,85230,DEFUNCION_FETAL,2,OROCUÉ
2009,85263,DEFUNCION_FETAL,1,PORE
2009,85300,DEFUNCION_FETAL,1,SABANALARGA
2009,85325,DEFUNCION_FETAL,1,SAN LUIS DE PALENQUE
2009,85410,DEFUNCION_FETAL,4,TAURAMENA
2009,85430,DEFUNCION_FETAL,1,TRINIDAD
2009,85440,DEFUNCION_FETAL,2,VILLANUEVA
2009,86001,DEFUNCION_FETAL,17,MOCOA
2009,08606,DEFUNCION_FETAL,2,REPELÓN
2009,86219,DEFUNCION_FETAL,7,COLÓN
2009,86320,DEFUNCION_FETAL,1,ORITO
2009,08634,DEFUNCION_FETAL,2,SABANAGRANDE
2009,08638,DEFUNCION_FETAL,25,SABANALARGA
2009,86568,DEFUNCION_FETAL,13,PUERTO ASÍS
2009,86573,DEFUNCION_FETAL,4,PUERTO LEGUÍZAMO
2009,86749,DEFUNCION_FETAL,2,SIBUNDOY
2009,86757,DEFUNCION_FETAL,2,SAN MIGUEL
2009,86760,DEFUNCION_FETAL,1,SANTIAGO
2009,08685,DEFUNCION_FETAL,1,SANTO TOMÁS
2009,86865,DEFUNCION_FETAL,4,VALLE DEL GUAMUEZ
2009,86885,DEFUNCION_FETAL,2,VILLAGARZÓN
2009,08758,DEFUNCION_FETAL,56,SOLEDAD
2009,88001,DEFUNCION_FETAL,256,SAN ANDRÉS
2009,91001,DEFUNCION_FETAL,10,LETICIA
2009,91540,DEFUNCION_FETAL,1,PUERTO NARIÑO
2009,94001,DEFUNCION_FETAL,67,INÍRIDA
2009,94343,DEFUNCION_FETAL,1,BARRANCOMINAS
2009,95001,DEFUNCION_FETAL,9,SAN JOSÉ DEL GUAVIARE
2009,95025,DEFUNCION_FETAL,1,EL RETORNO
2009,97001,DEFUNCION_FETAL,6,MITÚ
2009,97161,DEFUNCION_FETAL,1,CARURÚ
2009,97511,DEFUNCION_FETAL,3,PACOA
2009,97666,DEFUNCION_FETAL,1,TARAIRA
2009,97889,DEFUNCION_FETAL,2,YAVARATÉ
2009,99001,DEFUNCION_FETAL,8,PUERTO CARREÑO
2009,99524,DEFUNCION_FETAL,1,LA PRIMAVERA
2009,99773,DEFUNCION_FETAL,9,CUMARIBO
2009,11001,DEFUNCION_NO_FETAL,1745,"BOGOTÁ, D.C."
2009,13001,DEFUNCION_NO_FETAL,354,CARTAGENA DE INDIAS
2009,13006,DEFUNCION_NO_FETAL,1,ACHÍ
2009,13052,DEFUNCION_NO_FETAL,2,ARJONA
2009,13062,DEFUNCION_NO_FETAL,1,ARROYOHONDO
2009,13160,DEFUNCION_NO_FETAL,1,CANTAGALLO
2009,13212,DEFUNCION_NO_FETAL,1,CÓRDOBA
2009,13222,DEFUNCION_NO_FETAL,2,CLEMENCIA
2009,13244,DEFUNCION_NO_FETAL,8,EL CARMEN DE BOLÍVAR
2009,13430,DEFUNCION_NO_FETAL,34,MAGANGUÉ
2009,13442,DEFUNCION_NO_FETAL,3,MARÍA LA BAJA
2009,13468,DEFUNCION_NO_FETAL,5,MOMPÓS
2009,13473,DEFUNCION_NO_FETAL,1,MORALES
2009,13650,DEFUNCION_NO_FETAL,1,SAN FERNANDO
2009,13654,DEFUNCION_NO_FETAL,1,SAN JACINTO
2009,13655,DEFUNCION_NO_FETAL,1,SAN JACINTO DEL CAUCA
2009,13670,DEFUNCION_NO_FETAL,8,SAN PABLO
2009,13688,DEFUNCION_NO_FETAL,1,SANTA ROSA DEL SUR
2009,13780,DEFUNCION_NO_FETAL,1,TALAIGUA NUEVO
2009,13810,DEFUNCION_NO_FETAL,2,TIQUISIO
2009,13836,DEFUNCION_NO_FETAL,1,TURBACO
2009,13838,DEFUNCION_NO_FETAL,1,TURBANÁ
2009,15001,DEFUNCION_NO_FETAL,85,TUNJA
2009,15047,DEFUNCION_NO_FETAL,1,AQUITANIA
2009,15104,DEFUNCION_NO_FETAL,1,BOYACÁ
2009,15109,DEFUNCION_NO_FETAL,1,BUENAVISTA
2009,15176,DEFUNCION_NO_FETAL,5,CHIQUINQUIRÁ
2009,15180,DEFUNCION_NO_FETAL,2,CHISCAS
2009,15183,DEFUNCION_NO_FETAL,2,CHITA
2009,15185,DEFUNCION_NO_FETAL,1,CHITARAQUE
2009,15218,DEFUNCION_NO_FETAL,1,COVARACHÍA
2009,15223,DEFUNCION_NO_FETAL,4,CUBARÁ
2009,15238,DEFUNCION_NO_FETAL,13,DUITAMA
2009,15244,DEFUNCION_NO_FETAL,3,EL COCUY
2009,15296,DEFUNCION_NO_FETAL,1,GÁMEZA
2009,15299,DEFUNCION_NO_FETAL,3,GARAGOA
2009,15322,DEFUNCION_NO_FETAL,2,GUATEQUE
2009,15325,DEFUNCION_NO_FETAL,1,GUAYATÁ
2009,15368,DEFUNCION_NO_FETAL,1,JERICÓ
2009,15407,DEFUNCION_NO_FETAL,1,VILLA DE LEYVA
2009,15455,DEFUNCION_NO_FETAL,1,MIRAFLORES
2009,15464,DEFUNCION_NO_FETAL,1,MONGUA
2009,15466,DEFUNCION_NO_FETAL,2,MONGUÍ
2009,15469,DEFUNCION_NO_FETAL,1,MONIQUIRÁ
2009,15516,DEFUNCION_NO_FETAL,1,PAIPA
2009,15522,DEFUNCION_NO_FETAL,1,PANQUEBA
2009,15531,DEFUNCION_NO_FETAL,2,PAUNA
2009,15572,DEFUNCION_NO_FETAL,5,PUERTO BOYACÁ
2009,15638,DEFUNCION_NO_FETAL,2,SÁCHICA
2009,15646,DEFUNCION_NO_FETAL,2,SAMACÁ
2009,15681,DEFUNCION_NO_FETAL,1,SAN PABLO DE BORBUR
2009,15686,DEFUNCION_NO_FETAL,1,SANTANA
2009,15720,DEFUNCION_NO_FETAL,1,SATIVANORTE
2009,15753,DEFUNCION_NO_FETAL,1,SOATÁ
2009,15755,DEFUNCION_NO_FETAL,1,SOCOTÁ
2009,15759,DEFUNCION_NO_FETAL,18,SOGAMOSO
2009,15763,DEFUNCION_NO_FETAL,1,SOTAQUIRÁ
2009,15778,DEFUNCION_NO_FETAL,1,SUTATENZA
2009,15806,DEFUNCION_NO_FETAL,1,TIBASOSA
2009,15814,DEFUNCION_NO_FETAL,1,TOCA
2009,15822,DEFUNCION_NO_FETAL,3,TOTA
2009,15837,DEFUNCION_NO_FETAL,2,TUTA
2009,17001,DEFUNCION_NO_FETAL,82,MANIZALES
2009,17042,DEFUNCION_NO_FETAL,1,ANSERMA
2009,17088,DEFUNCION_NO_FETAL,2,BELALCÁZAR
2009,17174,DEFUNCION_NO_FETAL,5,CHINCHINÁ
2009,17380,DEFUNCION_NO_FETAL,6,LA DORADA
2009,17433,DEFUNCION_NO_FETAL,1,MANZANARES
2009,17442,DEFUNCION_NO_FETAL,1,MARMATO
2009,17486,DEFUNCION_NO_FETAL,3,NEIRA
2009,17495,DEFUNCION_NO_FETAL,2,NORCASIA
2009,17513,DEFUNCION_NO_FETAL,1,PÁCORA
2009,17524,DEFUNCION_NO_FETAL,2,PALESTINA
2009,17614,DEFUNCION_NO_FETAL,1,RIOSUCIO
2009,17616,DEFUNCION_NO_FETAL,1,RISARALDA
2009,17653,DEFUNCION_NO_FETAL,1,SALAMINA
2009,17662,DEFUNCION_NO_FETAL,4,SAMANÁ
2009,17777,DEFUNCION_NO_FETAL,3,SUPÍA
2009,17867,DEFUNCION_NO_FETAL,1,VICTORIA
2009,17873,DEFUNCION_NO_FETAL,1,VILLAMARÍA
2009,18001,DEFUNCION_NO_FETAL,81,FLORENCIA
2009,18029,DEFUNCION_NO_FETAL,1,ALBANIA
2009,18094,DEFUNCION_NO_FETAL,3,BELÉN DE LOS ANDAQUÍES
2009,18150,DEFUNCION_NO_FETAL,6,CARTAGENA DEL CHAIRÁ
2009,18205,DEFUNCION_NO_FETAL,3,CURILLO
2009,18247,DEFUNCION_NO_FETAL,3,EL DONCELLO
2009,18410,DEFUNCION_NO_FETAL,1,LA MONTAÑITA
2009,18460,DEFUNCION_NO_FETAL,2,MILÁN
2009,18592,DEFUNCION_NO_FETAL,5,PUERTO RICO
2009,18753,DEFUNCION_NO_FETAL,8,SAN VICENTE DEL CAGUÁN
2009,18756,DEFUNCION_NO_FETAL,1,SOLANO
2009,18860,DEFUNCION_NO_FETAL,3,VALPARAÍSO
2009,19001,DEFUNCION_NO_FETAL,122,POPAYÁN
2009,19022,DEFUNCION_NO_FETAL,2,ALMAGUER
2009,19050,DEFUNCION_NO_FETAL,2,ARGELIA
2009,19075,DEFUNCION_NO_FETAL,4,BALBOA
2009,19100,DEFUNCION_NO_FETAL,4,BOLÍVAR
2009,19110,DEFUNCION_NO_FETAL,2,BUENOS AIRES
2009,19130,DEFUNCION_NO_FETAL,3,CAJIBÍO
2009,19137,DEFUNCION_NO_FETAL,4,CALDONO
2009,19142,DEFUNCION_NO_FETAL,2,CALOTO
2009,19256,DEFUNCION_NO_FETAL,7,EL TAMBO
2009,19318,DEFUNCION_NO_FETAL,4,GUAPI
2009,19355,DEFUNCION_NO_FETAL,1,INZÁ
2009,19364,DEFUNCION_NO_FETAL,3,JAMBALÓ
2009,19397,DEFUNCION_NO_FETAL,3,LA VEGA
2009,19418,DEFUNCION_NO_FETAL,1,LÓPEZ DE MICAY
2009,19450,DEFUNCION_NO_FETAL,1,MERCADERES
2009,19455,DEFUNCION_NO_FETAL,3,MIRANDA
2009,19473,DEFUNCION_NO_FETAL,4,MORALES
2009,19517,DEFUNCION_NO_FETAL,14,PÁEZ
2009,19532,DEFUNCION_NO_FETAL,4,PATÍA
2009,19548,DEFUNCION_NO_FETAL,4,PIENDAMÓ - TUNÍA
2009,19573,DEFUNCION_NO_FETAL,4,PUERTO TEJADA
2009,19585,DEFUNCION_NO_FETAL,1,PURACÉ
2009,19622,DEFUNCION_NO_FETAL,1,ROSAS
2009,19693,DEFUNCION_NO_FETAL,1,SAN SEBASTIÁN
2009,19698,DEFUNCION_NO_FETAL,13,SANTANDER DE QUILICHAO
2009,19743,DEFUNCION_NO_FETAL,4,SILVIA
2009,19780,DEFUNCION_NO_FETAL,2,SUÁREZ
2009,19807,DEFUNCION_NO_FETAL,3,TIMBÍO
2009,19809,DEFUNCION_NO_FETAL,3,TIMBIQUÍ
2009,19821,DEFUNCION_NO_FETAL,3,TORIBÍO
2009,19824,DEFUNCION_NO_FETAL,3,TOTORÓ
2009,19845,DEFUNCION_NO_FETAL,1,VILLA RICA
2009,20001,DEFUNCION_NO_FETAL,264,VALLEDUPAR
2009,20011,DEFUNCION_NO_FETAL,23,AGUACHICA
2009,20013,DEFUNCION_NO_FETAL,7,AGUSTÍN CODAZZI
