id_resid,count,alive,fetal,no_fetal,cod_dpto,deaths,mpio_name,year,Total,fetal_percapita,no_fetal_percapita,alive_percapita,deaths_percapita,prob_alive,prob_fetal,prob_no_fetal
25324,18,17,0,1,25,1,GUATAQUÍ,2013,2965,0.0,0.03372681281618887,0.5733558178752108,0.03372681281618887,0.9444444444444444,0.0,0.05555555555555555
25326,70,67,3,0,25,3,GUATAVITA,2013,6139,0.04886789379377749,0.0,1.091382961394364,0.04886789379377749,0.9571428571428572,0.04285714285714286,0.0
25328,48,44,2,2,25,4,GUAYABAL DE SÍQUIMA,2013,3836,0.05213764337851929,0.05213764337851929,1.1470281543274243,0.10427528675703858,0.9166666666666666,0.041666666666666664,0.041666666666666664
25335,121,113,7,1,25,8,GUAYABETAL,2013,5273,0.13275175421960933,0.018964536317087048,2.1429926038308365,0.15171629053669639,0.9338842975206612,0.05785123966942149,0.008264462809917356
25339,47,43,3,1,25,4,GUTIÉRREZ,2013,3351,0.08952551477170993,0.029841838257236644,1.2831990450611757,0.11936735302894658,0.9148936170212766,0.06382978723404255,0.02127659574468085
25368,25,25,0,0,25,0,JERUSALÉN,2013,2879,0.0,0.0,0.868357068426537,0.0,1.0,0.0,0.0
25372,45,39,6,0,25,6,JUNÍN,2013,5996,0.1000667111407605,0.0,0.6504336224149433,0.1000667111407605,0.8666666666666667,0.13333333333333333,0.0
25377,403,371,26,6,25,32,LA CALERA,2013,26591,0.09777744349591967,0.022564025422135307,1.3952089052687,0.12034146891805499,0.9205955334987593,0.06451612903225806,0.01488833746898263
25386,415,374,36,5,25,41,LA MESA,2013,28155,0.12786361214704314,0.01775883502042266,1.328360859527615,0.1456224471674658,0.9012048192771084,0.08674698795180723,0.012048192771084338
25394,77,71,6,0,25,6,LA PALMA,2013,10470,0.05730659025787966,0.0,0.6781279847182426,0.05730659025787966,0.922077922077922,0.07792207792207792,0.0
25398,38,34,4,0,25,4,LA PEÑA,2013,5991,0.06676681689200467,0.0,0.5675179435820398,0.06676681689200467,0.8947368421052632,0.10526315789473684,0.0
25402,182,155,24,3,25,27,LA VEGA,2013,14514,0.1653575857792476,0.02066969822240595,1.067934408157641,0.18602728400165358,0.8516483516483516,0.13186813186813187,0.016483516483516484
25407,158,145,11,2,25,13,LENGUAZAQUE,2013,9918,0.11090945755192579,0.02016535591853196,1.4619883040935673,0.13107481347045774,0.9177215189873418,0.06962025316455696,0.012658227848101266
25426,52,49,3,0,25,3,MACHETÁ,2013,7014,0.0427715996578272,0.0,0.6986027944111777,0.0427715996578272,0.9423076923076923,0.057692307692307696,0.0
25430,1403,1285,104,14,25,118,MADRID,2013,75431,0.13787434874255944,0.018560008484575306,1.7035436359056622,0.15643435722713472,0.9158945117605132,0.07412687099073414,0.009978617248752673
25436,35,34,1,0,25,1,MANTA,2013,3723,0.026860059092130004,0.0,0.91324200913242,0.026860059092130004,0.9714285714285714,0.02857142857142857,0.0
25438,160,143,17,0,25,17,MEDINA,2013,10119,0.16800079059195572,0.0,1.4131831208617451,0.16800079059195572,0.89375,0.10625,0.0
25473,1549,1396,141,12,25,153,MOSQUERA,2013,108611,0.1298211046763219,0.011048604653303993,1.285321008001031,0.14086970932962592,0.9012265978050356,0.09102646868947709,0.007746933505487412
25483,36,34,2,0,25,2,NARIÑO,2013,2377,0.08413967185527976,0.0,1.430374421539756,0.08413967185527976,0.9444444444444444,0.05555555555555555,0.0
25486,218,208,8,2,25,10,NEMOCÓN,2013,12155,0.0658165364047717,0.016454134101192924,1.7112299465240641,0.08227067050596462,0.9541284403669725,0.03669724770642202,0.009174311926605505
25488,78,70,6,2,25,8,NILO,2013,10751,0.05580876197563017,0.018602920658543392,0.6511022230490187,0.07441168263417357,0.8974358974358975,0.07692307692307693,0.02564102564102564
25489,17,16,1,0,25,1,NIMAIMA,2013,3629,0.02755580049600441,0.0,0.44089280793607055,0.02755580049600441,0.9411764705882353,0.058823529411764705,0.0
25491,51,47,3,1,25,4,NOCAIMA,2013,5511,0.05443658138268917,0.018145527127563055,0.8528397749954636,0.07258210851025222,0.9215686274509803,0.058823529411764705,0.0196078431372549
25506,34,30,3,1,25,4,VENECIA,2013,4070,0.07371007371007371,0.02457002457002457,0.7371007371007371,0.09828009828009827,0.8823529411764706,0.08823529411764706,0.029411764705882353
25513,359,346,7,6,25,13,PACHO,2013,28350,0.024691358024691357,0.021164021164021163,1.220458553791887,0.04585537918871252,0.9637883008356546,0.019498607242339833,0.016713091922005572
25518,28,28,0,0,25,0,PAIME,2013,4299,0.0,0.0,0.6513142591300303,0.0,1.0,0.0,0.0
25524,45,38,7,0,25,7,PANDI,2013,4944,0.14158576051779936,0.0,0.7686084142394822,0.14158576051779936,0.8444444444444444,0.15555555555555556,0.0
25530,131,114,15,2,25,17,PARATEBUENO,2013,7766,0.19314962657738863,0.025753283543651816,1.4679371619881534,0.21890291012104043,0.8702290076335878,0.11450381679389313,0.015267175572519083
25535,128,118,10,0,25,10,PASCA,2013,8920,0.11210762331838565,0.0,1.3228699551569507,0.11210762331838565,0.921875,0.078125,0.0
25572,186,175,9,2,25,11,PUERTO SALGAR,2013,17683,0.05089634111858848,0.011310298026352994,0.989651077305887,0.06220663914494147,0.9408602150537635,0.04838709677419355,0.010752688172043012
25580,27,26,0,1,25,1,PULÍ,2013,3285,0.0,0.030441400304414,0.791476407914764,0.030441400304414,0.9629629629629629,0.0,0.037037037037037035
25592,23,16,6,1,25,7,QUEBRADANEGRA,2013,4813,0.12466237274049449,0.02077706212341575,0.332432993974652,0.14543943486391026,0.6956521739130435,0.2608695652173913,0.043478260869565216
25594,95,90,5,0,25,5,QUETAME,2013,5080,0.0984251968503937,0.0,1.7716535433070866,0.0984251968503937,0.9473684210526315,0.05263157894736842,0.0
25596,64,57,7,0,25,7,QUIPILE,2013,6458,0.10839269123567669,0.0,0.8826262000619387,0.10839269123567669,0.890625,0.109375,0.0
25599,66,63,3,0,25,3,APULO,2013,8513,0.03524022083871726,0.0,0.7400446376130624,0.03524022083871726,0.9545454545454546,0.045454545454545456,0.0
25612,94,88,6,0,25,6,RICAURTE,2013,10170,0.058997050147492625,0.0,0.8652900688298918,0.058997050147492625,0.9361702127659575,0.06382978723404255,0.0
25645,94,88,5,1,25,6,SAN ANTONIO DEL TEQUENDAMA,2013,10997,0.045466945530599254,0.009093389106119851,0.8002182413385469,0.0545603346367191,0.9361702127659575,0.05319148936170213,0.010638297872340425
25649,114,105,9,0,25,9,SAN BERNARDO,2013,8239,0.10923655783468868,0.0,1.274426508071368,0.10923655783468868,0.9210526315789473,0.07894736842105263,0.0
25653,38,37,1,0,25,1,SAN CAYETANO,2013,5363,0.018646280067126608,0.0,0.6899123624836845,0.018646280067126608,0.9736842105263158,0.02631578947368421,0.0
25658,120,112,7,1,25,8,SAN FRANCISCO,2013,9398,0.07448393275164929,0.010640561821664184,1.1917429240263886,0.08512449457331348,0.9333333333333333,0.058333333333333334,0.008333333333333333
25662,119,107,12,0,25,12,SAN JUAN DE RIOSECO,2013,8798,0.136394635144351,0.0,1.2161854967037964,0.136394635144351,0.8991596638655462,0.10084033613445378,0.0
25718,129,113,12,4,25,16,SASAIMA,2013,10595,0.11326097215667767,0.037753657385559226,1.0665408211420482,0.1510146295422369,0.875968992248062,0.09302325581395349,0.031007751937984496
25736,132,118,14,0,25,14,SESQUILÉ,2013,10919,0.1282168696767103,0.0,1.080685044417987,0.1282168696767103,0.8939393939393939,0.10606060606060606,0.0
25740,466,417,43,6,25,49,SIBATÉ,2013,35424,0.121386630532972,0.016937669376693765,1.1771680216802167,0.13832429990966577,0.8948497854077253,0.09227467811158799,0.012875536480686695
25743,246,222,21,3,25,24,SILVANIA,2013,21093,0.09955909543450434,0.014222727919214905,1.052481866021903,0.11378182335371924,0.9024390243902439,0.08536585365853659,0.012195121951219513
25745,137,129,3,5,25,8,SIMIJACA,2013,11876,0.02526103065005052,0.04210171775008421,1.0862243179521724,0.06736274840013473,0.9416058394160584,0.021897810218978103,0.0364963503649635
25754,7960,7147,721,92,25,813,SOACHA,2013,549235,0.13127349859349824,0.016750571249101023,1.3012644860578806,0.14802406984259925,0.8978643216080402,0.09057788944723619,0.011557788944723618
25758,295,277,18,0,25,18,SOPÓ,2013,23608,0.07624534056252118,0.0,1.1733310742121315,0.07624534056252118,0.9389830508474576,0.061016949152542375,0.0
25769,184,162,20,2,25,22,SUBACHOQUE,2013,14840,0.1347708894878706,0.013477088948787063,1.091644204851752,0.14824797843665768,0.8804347826086957,0.10869565217391304,0.010869565217391304
25772,223,207,15,1,25,16,SUESCA,2013,14785,0.10145417653026716,0.006763611768684477,1.400067636117687,0.10821778829895164,0.9282511210762332,0.06726457399103139,0.004484304932735426
25777,32,31,1,0,25,1,SUPATÁ,2013,5079,0.019688915140775743,0.0,0.610356369364048,0.019688915140775743,0.96875,0.03125,0.0
25779,93,87,4,2,25,6,SUSA,2013,6332,0.06317119393556538,0.03158559696778269,1.3739734680985471,0.09475679090334807,0.9354838709677419,0.043010752688172046,0.021505376344086023
25781,90,86,3,1,25,4,SUTATAUSA,2013,5179,0.0579262405869859,0.019308746862328634,1.6605522301602627,0.07723498744931453,0.9555555555555556,0.03333333333333333,0.011111111111111112
25785,268,254,13,1,25,14,TABIO,2013,18013,0.0721700993726753,0.005551546105590407,1.4100927108199635,0.0777216454782657,0.9477611940298507,0.048507462686567165,0.0037313432835820895
25793,133,126,4,3,25,7,TAUSA,2013,7973,0.05016932145992725,0.03762699109494544,1.5803336259877085,0.08779631255487269,0.9473684210526315,0.03007518796992481,0.022556390977443608
25797,73,66,7,0,25,7,TENA,2013,7921,0.0883726802171443,0.0,0.8332281277616462,0.0883726802171443,0.9041095890410958,0.0958904109589041,0.0
25799,274,248,23,3,25,26,TENJO,2013,17235,0.1334493762692196,0.017406440382941687,1.4389324049898462,0.1508558166521613,0.9051094890510949,0.08394160583941605,0.010948905109489052
25805,37,35,2,0,25,2,TIBACUY,2013,4400,0.045454545454545456,0.0,0.7954545454545454,0.045454545454545456,0.9459459459459459,0.05405405405405406,0.0
25807,21,18,1,2,25,3,TIBIRITA,2013,3067,0.032605151613955004,0.06521030322791001,0.58689272905119,0.09781545484186502,0.8571428571428571,0.047619047619047616,0.09523809523809523
25815,197,181,14,2,25,16,TOCAIMA,2013,18621,0.07518393211964985,0.01074056173137855,0.9720208366897589,0.0859244938510284,0.9187817258883249,0.07106598984771574,0.01015228426395939
25817,525,497,25,3,25,28,TOCANCIPÁ,2013,27855,0.08975049362771495,0.010770059235325794,1.7842398133189732,0.10052055286304075,0.9466666666666667,0.047619047619047616,0.005714285714285714
25823,33,29,3,1,25,4,TOPAIPÍ,2013,4202,0.07139457401237506,0.023798191337458353,0.6901475487862923,0.09519276534983341,0.8787878787878788,0.09090909090909091,0.030303030303030304
25839,103,97,5,1,25,6,UBALÁ,2013,12145,0.04116920543433512,0.008233841086867023,0.7986825854261013,0.04940304652120214,0.941747572815534,0.04854368932038835,0.009708737864077669
25841,95,88,5,2,25,7,UBAQUE,2013,6767,0.07388798581350672,0.02955519432540269,1.3004285503177184,0.10344318013890941,0.9263157894736842,0.05263157894736842,0.021052631578947368
25843,909,834,68,7,25,75,VILLA DE SAN DIEGO DE UBATÉ,2013,37925,0.17930125247198417,0.01845748187211602,2.199077125906394,0.19775873434410018,0.9174917491749175,0.0748074807480748,0.007700770077007701
25845,76,65,9,2,25,11,UNE,2013,8860,0.10158013544018059,0.022573363431151242,0.7336343115124153,0.12415349887133183,0.8552631578947368,0.11842105263157894,0.02631578947368421
25851,33,29,3,1,25,4,ÚTICA,2013,4679,0.06411626415900834,0.021372088053002777,0.6197905535370806,0.0854883522120111,0.8787878787878788,0.09090909090909091,0.030303030303030304
25862,52,50,2,0,25,2,VERGARA,2013,6864,0.029137529137529136,0.0,0.7284382284382285,0.029137529137529136,0.9615384615384616,0.038461538461538464,0.0
25867,39,35,4,0,25,4,VIANÍ,2013,4218,0.0948316737790422,0.0,0.8297771455666193,0.0948316737790422,0.8974358974358975,0.10256410256410256,0.0
25871,11,11,0,0,25,0,VILLAGÓMEZ,2013,1914,0.0,0.0,0.5747126436781609,0.0,1.0,0.0,0.0
25873,257,235,21,1,25,22,VILLAPINZÓN,2013,16619,0.12636139358565499,0.006017209218364523,1.4140441663156629,0.1323786028040195,0.914396887159533,0.08171206225680934,0.0038910505836575876
25875,408,360,46,2,25,48,VILLETA,2013,27334,0.16828857832735786,0.007316894709885125,1.3170410477793224,0.175605473037243,0.8823529411764706,0.11274509803921569,0.004901960784313725
25878,157,143,12,2,25,14,VIOTÁ,2013,12913,0.09292960582358863,0.015488267637264772,1.1074111360644312,0.10841787346085341,0.910828025477707,0.07643312101910828,0.012738853503184714
25885,80,78,2,0,25,2,YACOPÍ,2013,15988,0.012509382036527395,0.0,0.4878658994245684,0.012509382036527395,0.975,0.025,0.0
25898,52,43,8,1,25,9,ZIPACÓN,2013,4593,0.17417809710428914,0.021772262138036142,0.9362072719355541,0.1959503592423253,0.8269230769230769,0.15384615384615385,0.019230769230769232
25899,1797,1687,86,24,25,110,ZIPAQUIRÁ,2013,116171,0.07402880236892168,0.02065920066109442,1.4521696464694287,0.0946880030300161,0.9387868670005565,0.047857540345019475,0.01335559265442404
27001,3485,3350,67,68,27,135,QUIBDÓ,2013,126810,0.05283494992508477,0.05362353126725022,2.6417474962542387,0.10645848119233499,0.9612625538020086,0.019225251076040173,0.01951219512195122
27006,217,204,8,5,27,13,ACANDÍ,2013,13058,0.061265124827691836,0.0382907030173074,1.5622606831061419,0.09955582784499924,0.9400921658986175,0.03686635944700461,0.02304147465437788
27025,77,71,2,4,27,6,ALTO BAUDÓ,2013,29922,0.006684045184145445,0.01336809036829089,0.23728360403716328,0.020052135552436335,0.922077922077922,0.025974025974025976,0.05194805194805195
27050,93,88,3,2,27,5,ATRATO,2013,5475,0.0547945205479452,0.0365296803652968,1.6073059360730593,0.091324200913242,0.946236559139785,0.03225806451612903,0.021505376344086023
27073,118,114,2,2,27,4,BAGADÓ,2013,9926,0.02014910336490026,0.02014910336490026,1.1484988917993149,0.04029820672980052,0.9661016949152542,0.01694915254237288,0.01694915254237288
27075,125,116,5,4,27,9,BAHÍA SOLANO,2013,10872,0.045989698307579104,0.03679175864606328,1.0669610007358352,0.08278145695364239,0.928,0.04,0.032
27077,67,63,1,3,27,4,BAJO BAUDÓ,2013,26570,0.003763643206624012,0.011290929619872036,0.23710952201731275,0.015054572826496047,0.9402985074626866,0.014925373134328358,0.04477611940298507
27099,73,69,2,2,27,4,BOJAYÁ,2013,11063,0.018078278947844164,0.018078278947844164,0.6237006237006237,0.03615655789568833,0.9452054794520548,0.0273972602739726,0.0273972602739726
27135,80,80,0,0,27,0,EL CANTÓN DEL SAN PABLO,2013,5155,0.0,0.0,1.5518913676042676,0.0,1.0,0.0,0.0
27150,60,58,1,1,27,2,CARMEN DEL DARIÉN,2013,10049,0.009951238929246691,0.009951238929246691,0.5771718578963081,0.019902477858493382,0.9666666666666667,0.016666666666666666,0.016666666666666666
27160,78,77,1,0,27,1,CÉRTEGUI,2013,5380,0.01858736059479554,0.0,1.4312267657992566,0.01858736059479554,0.9871794871794872,0.01282051282051282,0.0
27205,219,210,5,4,27,9,CONDOTO,2013,14828,0.03371998920960345,0.026975991367682764,1.416239546803345,0.060695980577286215,0.958904109589041,0.0228310502283105,0.0182648401826484
27245,87,77,3,7,27,10,EL CARMEN DE ATRATO,2013,7565,0.03965631196298744,0.09253139458030403,1.0178453403833443,0.13218770654329148,0.8850574712643678,0.034482758620689655,0.08045977011494253
27250,21,19,0,2,27,2,EL LITORAL DEL SAN JUAN,2013,13021,0.0,0.01535980339451655,0.14591813224790723,0.01535980339451655,0.9047619047619048,0.0,0.09523809523809523
27361,653,629,12,12,27,24,ISTMINA,2013,29133,0.04119040263618577,0.04119040263618577,2.1590636048467373,0.08238080527237154,0.9632465543644717,0.018376722817764167,0.018376722817764167
27372,21,18,1,2,27,3,JURADÓ,2013,4781,0.020916126333403055,0.04183225266680611,0.37649027400125495,0.06274837900020916,0.8571428571428571,0.047619047619047616,0.09523809523809523
27413,127,123,3,1,27,4,LLORÓ,2013,11074,0.02709048221058335,0.009030160736861116,1.1107097706339173,0.036120642947444465,0.968503937007874,0.023622047244094488,0.007874015748031496
27425,42,39,2,1,27,3,MEDIO ATRATO,2013,11037,0.01812086617740328,0.00906043308870164,0.35335689045936397,0.02718129926610492,0.9285714285714286,0.047619047619047616,0.023809523809523808
27430,55,47,6,2,27,8,MEDIO BAUDÓ,2013,13222,0.04537891393132658,0.015126304643775526,0.35546815912872487,0.060505218575102104,0.8545454545454545,0.10909090909090909,0.03636363636363636
27450,81,79,1,1,27,2,MEDIO SAN JUAN,2013,10816,0.009245562130177515,0.009245562130177515,0.7303994082840237,0.01849112426035503,0.9753086419753086,0.012345679012345678,0.012345679012345678
27491,77,73,3,1,27,4,NÓVITA,2013,7624,0.039349422875131164,0.013116474291710388,0.9575026232948584,0.05246589716684155,0.948051948051948,0.03896103896103896,0.012987012987012988
27495,78,76,2,0,27,2,NUQUÍ,2013,9084,0.022016732716864818,0.0,0.836635843240863,0.022016732716864818,0.9743589743589743,0.02564102564102564,0.0
27580,47,44,1,2,27,3,RÍO IRÓ,2013,5398,0.018525379770285292,0.037050759540570584,0.8151167098925528,0.05557613931085587,0.9361702127659575,0.02127659574468085,0.0425531914893617
27600,92,85,2,5,27,7,RÍO QUITO,2013,3847,0.05198856251624642,0.12997140629061607,2.2095139069404732,0.1819599688068625,0.9239130434782609,0.021739130434782608,0.05434782608695652
27615,306,290,7,9,27,16,RIOSUCIO,2013,47260,0.014811680067710538,0.019043588658484975,0.6136267456622937,0.033855268726195514,0.9477124183006536,0.02287581699346405,0.029411764705882353
27660,76,74,2,0,27,2,SAN JOSÉ DEL PALMAR,2013,5489,0.036436509382401165,0.0,1.348150847148843,0.036436509382401165,0.9736842105263158,0.02631578947368421,0.0
27745,36,36,0,0,27,0,SIPÍ,2013,3747,0.0,0.0,0.9607686148919136,0.0,1.0,0.0,0.0
27787,247,236,5,6,27,11,TADÓ,2013,18762,0.026649610915680633,0.03197953309881676,1.2578616352201257,0.05862914401449739,0.9554655870445344,0.020242914979757085,0.024291497975708502
27800,180,172,3,5,27,8,UNGUÍA,2013,13368,0.02244165170556553,0.037402752842609216,1.2866546977857571,0.059844404548174746,0.9555555555555556,0.016666666666666666,0.027777777777777776
27810,92,89,1,2,27,3,UNIÓN PANAMERICANA,2013,5974,0.016739203213927016,0.03347840642785403,1.4897890860395044,0.05021760964178105,0.967391304347826,0.010869565217391304,0.021739130434782608
41001,8160,7046,1051,63,41,1114,NEIVA,2013,343653,0.3058317547060552,0.018332445810163158,2.0503240187049148,0.3241642005162184,0.8634803921568628,0.12879901960784312,0.007720588235294118
41006,741,679,54,8,41,62,ACEVEDO,2013,27601,0.19564508532299554,0.02898445708488823,2.4600557950798883,0.22462954240788377,0.9163292847503374,0.0728744939271255,0.010796221322537112
41013,161,142,17,2,41,19,AGRADO,2013,9405,0.18075491759702286,0.02126528442317916,1.5098351940457204,0.20202020202020202,0.8819875776397516,0.10559006211180125,0.012422360248447204
41016,355,305,45,5,41,50,AIPE,2013,17404,0.25856125028729027,0.02872902780969892,1.752470696391634,0.2872902780969892,0.8591549295774648,0.1267605633802817,0.014084507042253521
41020,402,364,35,3,41,38,ALGECIRAS,2013,22726,0.15400862448297103,0.013200739241397518,1.601689694622899,0.16720936372436856,0.9054726368159204,0.08706467661691543,0.007462686567164179
41026,56,48,8,0,41,8,ALTAMIRA,2013,3899,0.205180815593742,0.0,1.2310848935624519,0.205180815593742,0.8571428571428571,0.14285714285714285,0.0
41078,122,105,17,0,41,17,BARAYA,2013,8181,0.20779855763354113,0.0,1.2834616795012834,0.20779855763354113,0.860655737704918,0.13934426229508196,0.0
41132,687,614,65,8,41,73,CAMPOALEGRE,2013,32976,0.19711305191654538,0.024260067928190198,1.8619602134885977,0.22137311984473557,0.893740902474527,0.09461426491994178,0.011644832605531296
41206,135,115,17,3,41,20,COLOMBIA,2013,9840,0.17276422764227642,0.03048780487804878,1.16869918699187,0.2032520325203252,0.8518518518518519,0.1259259259259259,0.022222222222222223
41244,48,45,3,0,41,3,ELÍAS,2013,4151,0.07227174174897615,0.0,1.0840761262346423,0.07227174174897615,0.9375,0.0625,0.0
41298,1604,1332,257,15,41,272,GARZÓN,2013,71196,0.3609753356930165,0.021068599359514578,1.8708916231248947,0.38204393505253104,0.830423940149626,0.16022443890274315,0.009351620947630923
41306,467,400,66,1,41,67,GIGANTE,2013,24731,0.2668715377461486,0.004043508147668917,1.617403259067567,0.2709150458938175,0.8565310492505354,0.14132762312633834,0.0021413276231263384
41319,371,332,36,3,41,39,GUADALUPE,2013,17660,0.20385050962627407,0.01698754246885617,1.8799546998867498,0.22083805209513024,0.894878706199461,0.09703504043126684,0.008086253369272238
41349,178,160,14,4,41,18,HOBO,2013,7081,0.1977121875441322,0.056489196441180625,2.259567857647225,0.25420138398531283,0.898876404494382,0.07865168539325842,0.02247191011235955
41357,180,159,17,4,41,21,ÍQUIRA,2013,10596,0.16043790109475273,0.03775009437523594,1.5005662514156286,0.19818799546998866,0.8833333333333333,0.09444444444444444,0.022222222222222223
41359,492,429,58,5,41,63,ISNOS,2013,25834,0.2245103352171557,0.01935433924285825,1.6606023070372378,0.24386467446001395,0.8719512195121951,0.11788617886178862,0.01016260162601626
41378,274,252,18,4,41,22,LA ARGENTINA,2013,12672,0.14204545454545456,0.03156565656565657,1.9886363636363635,0.1736111111111111,0.9197080291970803,0.06569343065693431,0.014598540145985401
41396,1346,1167,166,13,41,179,LA PLATA,2013,60260,0.27547295054762694,0.021573182874211748,1.9366080318619316,0.2970461334218387,0.8670133729569094,0.12332838038632987,0.009658246656760773
41483,127,119,8,0,41,8,NÁTAGA,2013,6777,0.11804633318577541,0.0,1.7559392061384094,0.11804633318577541,0.937007874015748,0.06299212598425197,0.0
41503,282,259,22,1,41,23,OPORAPA,2013,11800,0.1864406779661017,0.00847457627118644,2.194915254237288,0.19491525423728814,0.9184397163120568,0.07801418439716312,0.0035460992907801418
41518,102,90,9,3,41,12,PAICOL,2013,6496,0.13854679802955666,0.046182266009852216,1.3854679802955665,0.18472906403940886,0.8823529411764706,0.08823529411764706,0.029411764705882353
41524,391,355,35,1,41,36,PALERMO,2013,26869,0.13026163980795713,0.0037217611373702034,1.3212252037664223,0.13398340094532732,0.907928388746803,0.08951406649616368,0.0025575447570332483
41530,254,229,23,2,41,25,PALESTINA,2013,11234,0.20473562399857576,0.017803097739006585,2.038454691116254,0.22253872173758235,0.9015748031496063,0.09055118110236221,0.007874015748031496
41548,303,263,37,3,41,40,PITAL,2013,13889,0.26639786881704947,0.02159982720138239,1.8935848513211895,0.28799769601843184,0.8679867986798679,0.12211221122112212,0.009900990099009901
41551,3109,2723,355,31,41,386,PITALITO,2013,111786,0.3175710733007711,0.027731558513588463,2.435904317177464,0.3453026318143596,0.8758443229334191,0.11418462528144098,0.009971051785139916
41615,367,333,31,3,41,34,RIVERA,2013,18385,0.16861571933641556,0.016317650258362796,1.8112591786782704,0.18493336959477835,0.9073569482288828,0.08446866485013624,0.008174386920980926
41660,268,242,25,1,41,26,SALADOBLANCO,2013,10685,0.2339728591483388,0.009358914365933552,2.2648572765559196,0.24333177351427235,0.9029850746268657,0.09328358208955224,0.0037313432835820895
41668,626,549,72,5,41,77,SAN AGUSTÍN,2013,32851,0.21917141030714438,0.015220236826885026,1.671182003591976,0.2343916471340294,0.8769968051118211,0.11501597444089456,0.007987220447284345
41676,239,220,17,2,41,19,SANTA MARÍA,2013,10627,0.1599698880210784,0.018819986826009223,2.0701985508610146,0.1787898748470876,0.9205020920502092,0.07112970711297072,0.008368200836820083
41770,412,361,46,5,41,51,SUAZA,2013,16870,0.2726733847065797,0.02963841138114997,2.139893301719028,0.3023117960877297,0.8762135922330098,0.11165048543689321,0.012135922330097087
41791,348,313,33,2,41,35,TARQUI,2013,17801,0.1853828436604685,0.011235323858210213,1.7583281838098983,0.19661816751867872,0.8994252873563219,0.09482758620689655,0.005747126436781609
41797,200,179,19,2,41,21,TESALIA,2013,10562,0.17989017231584928,0.01893580761219466,1.694754781291422,0.19882597992804393,0.895,0.095,0.01
41799,177,164,12,1,41,13,TELLO,2013,13508,0.08883624518803672,0.007403020432336393,1.2140953509031684,0.09623926562037312,0.9265536723163842,0.06779661016949153,0.005649717514124294
41801,162,137,24,1,41,25,TERUEL,2013,8752,0.2742230347349177,0.011425959780621572,1.5653564899451553,0.2856489945155393,0.845679012345679,0.14814814814814814,0.006172839506172839
41807,335,301,33,1,41,34,TIMANÁ,2013,21845,0.15106431677729457,0.004577706569008927,1.3778896772716869,0.1556420233463035,0.8985074626865671,0.09850746268656717,0.0029850746268656717
41872,109,97,12,0,41,12,VILLAVIEJA,2013,7859,0.15269118208423463,0.0,1.2342537218475633,0.15269118208423463,0.8899082568807339,0.11009174311926606,0.0
41885,117,104,13,0,41,13,YAGUARÁ,2013,7584,0.17141350210970463,0.0,1.371308016877637,0.17141350210970463,0.8888888888888888,0.1111111111111111,0.0
44001,4664,4517,61,86,44,147,RIOHACHA,2013,159150,0.03832862079798932,0.05403707194470625,2.8382029531888158,0.09236569274269557,0.9684819897084048,0.013078902229845627,0.01843910806174957
44035,306,295,1,10,44,11,ALBANIA,2013,21863,0.004573937702968486,0.045739377029684856,1.3493116223757033,0.05031331473265334,0.9640522875816994,0.0032679738562091504,0.032679738562091505
44078,572,562,7,3,44,10,BARRANCAS,2013,29783,0.023503340832018264,0.010072860356579257,1.8869825067991808,0.03357620118859752,0.9825174825174825,0.012237762237762238,0.005244755244755245
44090,382,371,3,8,44,11,DIBULLA,2013,26451,0.011341726210729272,0.030244603228611396,1.4025934747268534,0.041586329439340666,0.9712041884816754,0.007853403141361256,0.020942408376963352
44098,190,185,3,2,44,5,DISTRACCIÓN,2013,12491,0.024017292450564408,0.01601152830037627,1.481066367784805,0.04002882075094068,0.9736842105263158,0.015789473684210527,0.010526315789473684
44110,91,86,2,3,44,5,EL MOLINO,2013,7692,0.026001040041601663,0.0390015600624025,1.1180447217888716,0.06500260010400416,0.945054945054945,0.02197802197802198,0.03296703296703297
44279,649,634,8,7,44,15,FONSECA,2013,40279,0.019861466272747586,0.017378782988654137,1.5740212021152462,0.03724024926140172,0.9768875192604006,0.012326656394453005,0.01078582434514638
44378,306,302,2,2,44,4,HATONUEVO,2013,16382,0.012208521548040533,0.012208521548040533,1.8434867537541204,0.024417043096081066,0.9869281045751634,0.006535947712418301,0.006535947712418301
44420,34,34,0,0,44,0,LA JAGUA DEL PILAR,2013,2947,0.0,0.0,1.153715643026807,0.0,1.0,0.0,0.0
44430,2990,2905,23,62,44,85,MAICAO,2013,142467,0.01614408950844757,0.04351884997929345,2.039068696610443,0.05966293948774102,0.9715719063545151,0.007692307692307693,0.02073578595317726
44560,649,627,8,14,44,22,MANAURE,2013,58224,0.013740038472107722,0.024045067326188514,1.0768755152514426,0.037785105798296234,0.9661016949152542,0.012326656394453005,0.02157164869029276
44650,744,727,10,7,44,17,SAN JUAN DEL CESAR,2013,40353,0.024781304983520432,0.017346913488464302,1.8016008723019354,0.04212821847198474,0.9771505376344086,0.013440860215053764,0.009408602150537635
44847,1472,1421,17,34,44,51,URIBIA,2013,131877,0.01289079976038278,0.02578159952076556,1.0775192035002312,0.038672399281148344,0.9653532608695652,0.01154891304347826,0.02309782608695652
44855,134,134,0,0,44,0,URUMITA,2013,14857,0.0,0.0,0.9019317493437436,0.0,1.0,0.0,0.0
